"Id","NA_L3CODE","X","Y"
"4649","15.2.3",-89.3672551411282,18.0715751311337
"4650","15.2.3",-90.4101190668366,18.1592271009273
"4651","15.2.3",-88.8193717860703,19.3214512087842
"4652","15.2.3",-91.0078478260404,18.0535911081644
"4653","15.2.3",-88.8511266523356,18.1126471250371
"4654","15.2.3",-89.6387160546874,18.7862157523503
"4655","15.2.3",-89.6049840999524,18.4116149202704
"4656","15.2.3",-90.1413161343878,18.1825093577741
"4657","15.2.3",-89.3784712145831,19.2948669856348
"4658","15.2.3",-88.7584301095059,18.8793531251401
"4659","15.2.3",-91.0921991603524,18.4612252189707
"4660","15.2.3",-89.7799646656464,18.5886803798379
"4661","15.2.3",-89.2844108687088,18.242780038016
"4662","15.2.3",-89.27519222968,18.0889023362702
"4663","15.2.3",-88.6735579177115,18.3650498425334
"4664","15.2.3",-88.7963376195105,19.5067854189485
"4665","15.2.3",-88.8810501748184,18.2855442494748
"4666","15.2.3",-88.8077753129448,18.0649674408409
"4667","15.2.3",-90.8470228080168,18.4410909710182
"4668","15.2.3",-89.3170495253384,18.8493932029063
"4669","15.2.3",-89.8470917444039,18.7125717314569
"4670","15.2.3",-90.1483611942932,18.6730531012632
"4671","15.2.3",-89.5451878018999,18.5295401430599
"4672","15.2.3",-89.3897727384632,19.4033527328155
"4673","15.2.3",-90.2332005328478,19.0931446425436
"4674","15.2.3",-89.4601762618654,17.8690897493605
"4675","15.2.3",-90.8798047589549,19.0713862069844
"4676","15.2.3",-88.7733073222717,19.1674047541506
"4677","15.2.3",-89.554897788147,18.5563365455207
"4678","15.2.3",-90.4636610688978,17.8750259312086
"4679","15.2.3",-89.2872776388847,18.3598224801226
"4680","15.2.3",-90.330871241526,18.7456383989512
"4681","15.2.3",-89.2945055966001,17.8400505706154
"4682","15.2.3",-89.8393339040433,18.2045467750489
"4683","15.2.3",-90.4428055796187,18.679280247094
"4684","15.2.3",-90.5830676527459,18.7962877782691
"4685","15.2.3",-89.7535019664149,18.2455339429219
"4686","15.2.3",-91.5024631642674,17.6442786228759
"4687","15.2.3",-90.1379197702788,19.0366671617009
"4688","15.2.3",-89.9532570518567,18.1251126789462
"4689","15.2.3",-88.6542309047434,18.7869369103289
"4690","15.2.3",-90.5513536983675,17.8108832205027
"4691","15.2.3",-90.6292409442744,18.8442938574977
"4692","15.2.3",-89.0695641642332,18.8818885174143
"4693","15.2.3",-88.7694694889716,18.3835439896686
"4694","15.2.3",-89.0729884859378,17.9968375442802
"4695","15.2.3",-88.3073711290241,18.494735870921
"4696","15.2.3",-90.5125346824182,18.869366409627
"4697","15.2.3",-91.3764735763402,17.9882013527358
"4698","15.2.3",-89.291382020253,19.2782618730562
"4699","15.2.3",-88.5948422300357,18.8885296899301
"4700","15.2.3",-88.7925595595755,19.2601258009381
"4701","15.3.1",-94.8787758662151,18.4546947659271
"4702","15.3.1",-94.7267572152096,18.1561472241245
"4703","15.3.1",-95.317063454108,18.6751009920173
"4704","15.3.1",-94.9719601976167,17.9983456293183
"4705","15.3.1",-95.3380743820823,18.3974000796097
"4706","15.3.1",-94.9288892646464,17.9799272037878
"4707","15.3.1",-95.0061349247436,18.5007685303392
"4708","15.3.1",-94.854329255206,18.5084959060854
"4709","15.3.1",-95.0080241155008,18.2542496218809
"4710","15.3.1",-95.0770379342577,18.1580065762809
"4711","15.3.1",-94.8532360299169,18.1893333717532
"4712","15.3.1",-94.9410269014889,18.4973570299307
"4713","15.3.1",-95.2920107296661,18.5841832752393
"4714","15.3.1",-95.158990958574,18.4365344829552
"4715","15.3.1",-94.762465352851,18.1926115609648
"4716","15.3.1",-94.8738490814216,18.132362970938
"4717","15.3.1",-95.1174258855128,18.4430639888959
"4718","15.3.1",-95.0137440891164,18.5058701686086
"4719","15.3.1",-95.3047853496326,18.6013124424904
"4720","15.3.1",-94.9160433017072,18.2326004214114
"4721","15.3.1",-94.9130134288124,18.4301231588982
"4722","15.3.1",-95.1403328793624,18.379591046609
"4723","15.3.1",-95.2555006298889,18.3755570994863
"4724","15.3.1",-95.0597724567093,18.5289413401197
"4725","15.3.1",-95.3096511919742,18.5686667716136
"4726","15.3.1",-94.8012408393756,18.2888893938437
"4727","15.3.1",-94.7993019957734,18.1117786567972
"4728","15.3.1",-94.8134362559761,18.1519216852846
"4729","15.3.1",-95.1830731550502,18.5268034339412
"4730","15.3.1",-95.1344645924768,18.3602940785422
"4731","15.3.1",-94.7571108069515,18.3920092951366
"4732","15.3.1",-94.8626606043362,18.2833886143437
"4733","15.3.1",-95.2860563615661,18.5937010747617
"4734","15.3.1",-95.1120622958104,18.6600211674607
"4735","15.3.1",-94.8168945141218,18.2928914928604
"4736","15.3.1",-95.0838855131679,17.8903154115774
"4737","15.3.1",-95.1325434143903,18.4519605972757
"4738","15.3.1",-95.1468236948995,18.6676697694731
"4739","15.3.1",-95.1141297051717,18.4758358256088
"4740","15.3.1",-94.7529759045735,18.3095523372887
"4741","15.3.1",-94.8409944843004,18.261725851466
"4742","15.3.1",-95.1454570377135,18.4692572096116
"4743","15.3.1",-94.9868781168721,18.4577079418342
"4744","15.3.1",-94.8841918160182,18.1319412538686
"4745","15.3.1",-95.3826894190316,18.6833994460548
"4746","15.3.1",-94.8404118626766,18.3034402005982
"4747","15.3.1",-94.8631794049166,18.1469801657476
"4748","15.3.1",-94.9612214784505,18.0966603868499
"4749","15.3.1",-94.9910871321834,18.4684244147655
"4750","15.3.1",-95.2891319509222,18.684563179912
"4751","15.3.1",-94.8589127890498,18.4851875691165
"4752","15.3.1",-95.2566987060653,18.4553013296054
"4753","15.3.1",-95.0184065978699,18.2682915128706
"4754","15.3.1",-94.8961050575033,18.4022144024596
"4755","15.3.1",-94.8434551608633,18.4060369497633
"4756","15.3.1",-95.1312370745877,18.316103779895
"4757","15.3.1",-94.9852879531393,18.2112659004079
"4758","15.3.1",-95.0288891264791,18.1950969876667
"4759","15.3.1",-94.8202811695265,18.2275806190745
"4760","15.3.1",-94.9203714659256,17.9770436475225
"4761","15.3.1",-94.86961303649,18.1945412171494
"4762","15.3.1",-95.3868374429978,18.6363653440167
"4763","15.3.1",-94.6723366586691,18.3460092797224
"4764","15.3.1",-94.9406206461629,18.5084636433438
"4765","15.3.1",-94.8156499909844,18.2152772449637
"4766","15.3.1",-94.9247035116313,17.9348436469067
"4767","15.3.1",-95.0499007481394,18.4070062029104
"4768","15.3.1",-95.1438685017237,18.6189210610966
"4769","15.3.1",-95.1701801453804,18.5774977375416
"4770","15.3.1",-95.0186970172581,18.0306275664617
"4771","15.3.1",-94.8049913666937,18.2877947737397
"4772","15.3.1",-95.1452077597998,18.5478510413606
"4773","15.3.1",-95.2923487224719,18.5706405747676
"4774","15.3.1",-95.0423620345797,18.1075261820057
"4775","15.3.1",-95.195751193456,18.4795426859611
"4776","15.3.1",-94.9841016289576,17.8234563887998
"4777","15.3.1",-94.9513068146521,17.9811365129016
"4778","15.3.1",-95.0442883891476,17.795298972802
"4779","15.3.1",-94.8933188477549,18.1485884916484
"4780","15.3.1",-95.2810439875973,18.3611760927863
"4781","15.3.1",-95.149680919885,18.3506270202375
"4782","15.3.1",-95.3501137202651,18.4505814432743
"4783","15.3.1",-95.0423409786158,18.0671576926351
"4784","15.3.1",-95.1065657207715,18.6254027709405
"4785","15.3.1",-95.3915714828559,18.6354513130854
"4786","15.3.1",-95.1003270024434,18.5414330123941
"4787","15.3.1",-95.2922525525066,18.4143048337547
"4788","15.3.1",-95.029772333609,18.2464147392364
"4789","15.3.1",-95.1057278795034,18.6529842988049
"4790","15.3.1",-95.3665058056437,18.4923144252851
"4791","15.3.1",-95.0579670401252,18.4359617346407
"4792","15.3.1",-95.3340252964143,18.5610964517598
"4793","15.3.1",-94.8835575140665,18.270649287201
"4794","15.3.1",-95.1877570649795,18.6365008227683
"4795","15.3.1",-94.9655147305061,18.290609397472
"4796","15.3.1",-94.8240592218721,18.0751517887005
"4797","15.3.1",-94.8289330455566,18.1479656612728
"4798","15.3.1",-94.9673131249779,18.1475213012619
"4799","15.3.1",-95.4370985824015,18.5617742139787
"4800","15.3.1",-95.009787750371,18.498377389701
"4801","15.4.1",-80.7552717410247,26.2534097059362
"4802","15.4.1",-81.4278720126171,26.2124733403476
"4803","15.4.1",-80.6479112741397,25.209513214579
"4804","15.4.1",-81.6781505920619,24.5691386143981
"4805","15.4.1",-80.8229928685056,26.295816493378
"4806","15.4.1",-80.1468974686205,26.2976497765838
"4807","15.4.1",-80.6237385824032,25.8161457642653
"4808","15.4.1",-80.7720157094937,26.6861338179663
"4809","15.4.1",-80.3057865719308,26.3478861384493
"4810","15.4.1",-81.7528690629395,26.1236599888436
"4811","15.4.1",-80.6775222958215,26.1050435432067
"4812","15.4.1",-80.6243407120719,25.5339534982106
"4813","15.4.1",-80.9351642824652,26.3176753716429
"4814","15.4.1",-80.8391795117657,25.9660313296215
"4815","15.4.1",-81.3769624487803,25.8750644776797
"4816","15.4.1",-81.0107345919959,25.8801186987733
"4817","15.4.1",-80.5042863467204,25.8079680326117
"4818","15.4.1",-80.7960340420549,26.5720072921163
"4819","15.4.1",-80.1981020692349,25.7549311257947
"4820","15.4.1",-81.2190136335787,26.0432358599843
"4821","15.4.1",-81.1674657208011,26.8649090192439
"4822","15.4.1",-80.1256624073342,26.5922520207565
"4823","15.4.1",-80.6905841158509,26.7260014566601
"4824","15.4.1",-81.0023762720688,25.5199839256949
"4825","15.4.1",-81.3855464077407,26.0513422514739
"4826","15.4.1",-80.3439964682361,26.4746071955397
"4827","15.4.1",-80.2814974416305,26.4422189646324
"4828","15.4.1",-80.3085745713044,26.6399593917662
"4829","15.4.1",-80.5919872050428,26.5560069675714
"4830","15.4.1",-81.2601891647391,25.9025329819371
"4831","15.4.1",-81.7038190398568,26.1802454809389
"4832","15.4.1",-80.2667922552024,25.976677437194
"4833","15.4.1",-80.8252225156936,26.4419461875308
"4834","15.4.1",-80.4521559653558,25.8488580812968
"4835","15.4.1",-80.9961186298844,25.1352393360546
"4836","15.4.1",-80.7419009797696,26.3554549230793
"4837","15.4.1",-80.6739829180605,26.8784702917407
"4838","15.4.1",-80.8752844065169,26.2350812456749
"4839","15.4.1",-80.4635670610656,26.5813486604227
"4840","15.4.1",-80.391560839301,26.0020784954897
"4841","15.4.1",-81.0953134335403,25.4430670989449
"4842","15.4.1",-80.5573449129445,26.6559533483928
"4843","15.4.1",-80.1216961209258,26.2000098403035
"4844","15.4.1",-81.2115690564971,26.2082233270638
"4845","15.4.1",-80.6372133675686,25.5827752042973
"4846","15.4.1",-80.6613710413558,26.2511084560372
"4847","15.4.1",-80.7946152156635,26.9061976392806
"4848","15.4.1",-80.4349164733463,25.6256680124818
"4849","15.4.1",-80.4524705328184,25.7766983102647
"4850","15.4.1",-81.6481225512376,26.0295830624472
"4851","15.4.1",-81.015849186384,25.8116771063589
"4852","15.4.1",-80.1067144863514,26.4001850300722
"4853","15.4.1",-80.486362369201,26.6900924823505
"4854","15.4.1",-80.8701598674666,27.0459299889565
"4855","15.4.1",-80.44505961262,26.2123028771646
"4856","15.4.1",-80.9379761899226,26.0768644217754
"4857","15.4.1",-80.3348053420836,26.3097524545871
"4858","15.4.1",-80.2552857470899,26.4494604231718
"4859","15.4.1",-80.1825359710032,26.0995104966703
"4860","15.4.1",-81.4819518775557,26.0810219698624
"4861","15.4.1",-80.7689620090828,26.7825397301766
"4862","15.4.1",-81.7271400574221,26.1641565916751
"4863","15.4.1",-80.8600732635103,25.7776633522125
"4864","15.4.1",-80.2866954196216,26.1098641187975
"4865","15.4.1",-80.286193290983,26.5049786268714
"4866","15.4.1",-81.0799453238062,25.4909223858846
"4867","15.4.1",-80.7783028534751,27.0128079551077
"4868","15.4.1",-80.1256205643177,26.051160297175
"4869","15.4.1",-81.1294533514912,25.5922255291308
"4870","15.4.1",-81.0409399489326,25.4233675309211
"4871","15.4.1",-81.786367159266,26.0821585232838
"4872","15.4.1",-80.6529496310932,25.4299853631033
"4873","15.4.1",-81.667229886128,26.1607710113122
"4874","15.4.1",-81.6199839212733,26.1010161344743
"4875","15.4.1",-81.0575454300093,25.9139051758437
"4876","15.4.1",-80.7209943119431,26.3600458647244
"4877","15.4.1",-80.5523181241588,25.264410250705
"4878","15.4.1",-81.0473102315797,26.0770119136383
"4879","15.4.1",-80.9535550489675,26.1734198218827
"4880","15.4.1",-80.7202270634256,25.3608407910834
"4881","15.4.1",-80.2573050675291,26.5168734558873
"4882","15.4.1",-81.5903920615296,25.949232409229
"4883","15.4.1",-80.1329930156681,26.1027458630896
"4884","15.4.1",-81.0551808982191,26.1810508964354
"4885","15.4.1",-80.735736261371,25.4378145884758
"4886","15.4.1",-80.8182790041019,26.0362596582265
"4887","15.4.1",-80.9583444063063,26.5312951283203
"4888","15.4.1",-80.9848256256328,26.1697242933508
"4889","15.4.1",-81.1801422706576,26.1201392114634
"4890","15.4.1",-81.1486800287341,25.9992255499279
"4891","15.4.1",-80.6708457606103,25.6204339104202
"4892","15.4.1",-80.4430954221532,25.5132212829512
"4893","15.4.1",-80.3401006196864,25.3652656370662
"4894","15.4.1",-80.1971429910731,25.8926505772742
"4895","15.4.1",-80.8626336650828,25.8911072471128
"4896","15.4.1",-80.7543248036455,27.0679008382738
"4897","15.4.1",-81.1407607482893,25.9411002539242
"4898","15.4.1",-80.5005034515591,25.3382217205342
"4899","15.4.1",-80.9041594157276,25.691495123903
"4900","15.4.1",-81.0961945066556,25.7516917662423
"4901","15.5.1",-105.459703397641,22.1092286329796
"4902","15.5.1",-105.289731999312,21.5679588193782
"4903","15.5.1",-105.262316893125,21.846734127896
"4904","15.5.1",-106.293615423992,23.1233650572681
"4905","15.5.1",-105.41682494986,22.1502392893186
"4906","15.5.1",-105.157256388967,21.6785743191021
"4907","15.5.1",-105.434227686527,21.7960363286623
"4908","15.5.1",-105.746582223335,22.5297876994085
"4909","15.5.1",-105.331071865544,21.811095303806
"4910","15.5.1",-105.647694070458,22.6477113241387
"4911","15.5.1",-105.783023715518,22.6728423096123
"4912","15.5.1",-105.788112472104,22.7671956922773
"4913","15.5.1",-105.989262400602,22.9042951375588
"4914","15.5.1",-105.279690426683,21.8797484926317
"4915","15.5.1",-105.147324580893,21.7011704841597
"4916","15.5.1",-105.38226251572,22.0210408256665
"4917","15.5.1",-105.149420744398,21.9941857396327
"4918","15.5.1",-105.744255030338,22.557740633137
"4919","15.5.1",-105.358714794616,22.0861190125532
"4920","15.5.1",-105.598041206282,22.5431083267298
"4921","15.5.1",-106.08145437216,22.9137759617111
"4922","15.5.1",-105.22656758231,21.735818994376
"4923","15.5.1",-106.208624685505,23.0806368465788
"4924","15.5.1",-105.464934219193,22.0628074805381
"4925","15.5.1",-105.377005345434,22.1002436030705
"4926","15.5.1",-105.606659613997,22.1833457818613
"4927","15.5.1",-105.39267500725,21.9946981641393
"4928","15.5.1",-105.814547864533,22.6868937012537
"4929","15.5.1",-105.615127125391,22.0993922543465
"4930","15.5.1",-106.08705309803,22.9237884453635
"4931","15.5.1",-105.416985055177,21.7037190706799
"4932","15.5.1",-105.467298158832,21.9436829078321
"4933","15.5.1",-105.292295749744,22.0005610829371
"4934","15.5.1",-105.676389391278,22.4658366737216
"4935","15.5.1",-105.341205468652,22.1217215244173
"4936","15.5.1",-105.586248548552,22.5541595032502
"4937","15.5.1",-105.226045345952,21.6872091114934
"4938","15.5.1",-105.941086154688,22.8298220451099
"4939","15.5.1",-105.441502356599,21.8104775271044
"4940","15.5.1",-105.826191374754,22.7134456357034
"4941","15.5.1",-105.584607799068,22.4303781220442
"4942","15.5.1",-105.241273305206,21.9156877083853
"4943","15.5.1",-105.646049790274,22.3636300754851
"4944","15.5.1",-105.454937529849,22.1242481924647
"4945","15.5.1",-105.834155212378,22.7679854609787
"4946","15.5.1",-105.703692866101,22.5525487432698
"4947","15.5.1",-106.04111912157,22.8845795135203
"4948","15.5.1",-105.414346752297,21.6802974465575
"4949","15.5.1",-105.297763919914,22.116197854349
"4950","15.5.1",-105.12710800616,21.7686988976535
"4951","15.5.1",-105.284696877261,21.7828482056803
"4952","15.5.1",-105.805675242927,22.6602470812224
"4953","15.5.1",-105.25192209076,21.6001818342477
"4954","15.5.1",-105.36144374987,21.7785990669577
"4955","15.5.1",-105.738236437071,22.5616533557026
"4956","15.5.1",-105.295873059594,21.5528947024278
"4957","15.5.1",-105.613779912447,22.5256599670377
"4958","15.5.1",-105.570988956216,22.0710002225283
"4959","15.5.1",-104.992824318377,21.7516197261505
"4960","15.5.1",-105.575680561533,22.115261673789
"4961","15.5.1",-105.850111307221,22.7618758004396
"4962","15.5.1",-105.434687034184,21.9141783003447
"4963","15.5.1",-105.781100426764,22.6327237574848
"4964","15.5.1",-105.424170512176,21.9363463514341
"4965","15.5.1",-105.685532548623,22.5805421546845
"4966","15.5.1",-105.837601362473,22.7235141113751
"4967","15.5.1",-105.369701451361,21.6748372225237
"4968","15.5.1",-105.177115474587,21.6806090763541
"4969","15.5.1",-105.558010557133,21.9328114593026
"4970","15.5.1",-105.963396580334,22.7935188915045
"4971","15.5.1",-105.248822378451,21.7128803679286
"4972","15.5.1",-105.284073373904,22.0407828647033
"4973","15.5.1",-105.405313272019,21.7875738025534
"4974","15.5.1",-105.966979007762,22.8214905306537
"4975","15.5.1",-105.374435733609,21.9273186917577
"4976","15.5.1",-105.720263889797,22.5520146072617
"4977","15.5.1",-105.747364005886,22.7160489347701
"4978","15.5.1",-106.405765935264,23.1948778405432
"4979","15.5.1",-105.335087709057,22.0558658475262
"4980","15.5.1",-105.702317836835,22.4413078825094
"4981","15.5.1",-105.507288845377,21.984579886368
"4982","15.5.1",-105.281250369314,21.9259870641697
"4983","15.5.1",-105.276732896658,21.8889007095147
"4984","15.5.1",-105.175814686897,21.6950685555188
"4985","15.5.1",-105.476060134999,22.2293911196411
"4986","15.5.1",-105.417490597985,21.813738018912
"4987","15.5.1",-105.180877153256,21.6905137076399
"4988","15.5.1",-105.931895699909,22.8447683468304
"4989","15.5.1",-105.406929642527,22.1144927692858
"4990","15.5.1",-105.221526864974,21.9825004174872
"4991","15.5.1",-105.820467700059,22.7124756861106
"4992","15.5.1",-105.300233578499,21.5509116655749
"4993","15.5.1",-105.165379887007,21.967721331825
"4994","15.5.1",-105.590212940314,22.5682074349741
"4995","15.5.1",-105.783318996237,22.7383256408984
"4996","15.5.1",-105.273030226698,22.106653106756
"4997","15.5.1",-105.718997184424,22.5796992874605
"4998","15.5.1",-105.726826747501,22.5699218381181
"4999","15.5.1",-105.623908559654,22.0309946386704
"5000","15.5.1",-105.284943549156,21.5881041598058
"5001","15.5.2",-104.978900825698,21.886612767155
"5002","15.5.2",-105.311098426803,20.5149525738665
"5003","15.5.2",-105.151422297913,21.3683220635016
"5004","15.5.2",-105.057501985385,21.2018993341134
"5005","15.5.2",-104.944587715207,21.9693219413591
"5006","15.5.2",-105.31249186894,22.6059110850209
"5007","15.5.2",-105.004317759354,20.9643485764827
"5008","15.5.2",-105.232515867897,22.3242043759128
"5009","15.5.2",-104.881199395278,21.8231399082
"5010","15.5.2",-105.048323675625,22.28168657314
"5011","15.5.2",-105.081592044741,20.6634452026341
"5012","15.5.2",-104.858213384592,22.0688389543955
"5013","15.5.2",-105.120969141652,21.3585756097036
"5014","15.5.2",-105.205812317625,22.5270222818865
"5015","15.5.2",-104.960782867334,22.1498499547784
"5016","15.5.2",-104.95418566692,20.9276647050318
"5017","15.5.2",-105.088180411598,21.6448131260546
"5018","15.5.2",-105.138845487301,21.3692038187272
"5019","15.5.2",-105.305797049985,20.9728434678697
"5020","15.5.2",-104.944798698605,20.9379984913877
"5021","15.5.2",-105.222751154993,21.3676728163137
"5022","15.5.2",-105.130014397776,21.5203336146101
"5023","15.5.2",-105.274789765468,20.7052035993643
"5024","15.5.2",-105.019710422866,21.0097015464596
"5025","15.5.2",-104.864759559422,20.9437008287301
"5026","15.5.2",-105.239887136216,22.6016071329916
"5027","15.5.2",-105.252010782749,21.0232581516909
"5028","15.5.2",-105.302652133255,22.3432975343144
"5029","15.5.2",-104.992407760004,22.0156520319156
"5030","15.5.2",-105.206274736879,21.4035564646373
"5031","15.5.2",-105.137068598819,20.8377239664383
"5032","15.5.2",-105.239928996366,22.6385756112542
"5033","15.5.2",-105.156208341423,20.7104567697077
"5034","15.5.2",-105.069282827945,21.1983245850263
"5035","15.5.2",-105.072351144758,21.8644495652677
"5036","15.5.2",-105.472690205673,20.4663009635212
"5037","15.5.2",-104.897334906804,21.9438335756574
"5038","15.5.2",-105.105629475792,21.5662113012819
"5039","15.5.2",-105.208709173413,22.0512219814887
"5040","15.5.2",-105.126087177585,21.2312851272962
"5041","15.5.2",-105.245852903543,22.7431330077816
"5042","15.5.2",-105.06184856889,22.155372024215
"5043","15.5.2",-105.067302541439,21.6664702545143
"5044","15.5.2",-105.016559533139,22.1575616718129
"5045","15.5.2",-105.150805588992,22.2820771577212
"5046","15.5.2",-105.072293150394,21.800165042591
"5047","15.5.2",-105.681346772908,22.9386816613047
"5048","15.5.2",-105.147761216684,21.2938378252386
"5049","15.5.2",-105.236171776539,22.7333047731974
"5050","15.5.2",-105.071799008567,21.4382121300086
"5051","15.5.2",-105.238821418452,20.5561221336229
"5052","15.5.2",-105.17883119061,20.8219700096769
"5053","15.5.2",-105.246015178192,20.5022129597148
"5054","15.5.2",-105.172824124511,20.9564274968791
"5055","15.5.2",-105.081920771883,21.9227717639108
"5056","15.5.2",-104.840260234489,21.9838108948529
"5057","15.5.2",-105.194710653971,21.5657648367588
"5058","15.5.2",-105.285275795573,22.7239769594558
"5059","15.5.2",-105.403449797055,22.8602629321194
"5060","15.5.2",-105.096394610561,21.4997742573518
"5061","15.5.2",-105.087349525011,21.2207622877961
"5062","15.5.2",-105.271256576106,20.8407258845356
"5063","15.5.2",-104.858687723281,21.6575526456532
"5064","15.5.2",-105.006858772752,20.8281682098965
"5065","15.5.2",-105.23860126752,20.6529286082148
"5066","15.5.2",-105.253393023834,22.1972730090058
"5067","15.5.2",-104.904490607707,21.8668559747531
"5068","15.5.2",-105.357071866445,20.8613567872815
"5069","15.5.2",-105.188197874782,21.0644406445307
"5070","15.5.2",-105.101734755078,20.9455689273084
"5071","15.5.2",-105.031022845444,22.3235318659116
"5072","15.5.2",-105.011304548649,21.8950671139785
"5073","15.5.2",-105.208802874285,21.5416557291736
"5074","15.5.2",-105.213130744276,20.8668150332652
"5075","15.5.2",-105.16888544945,21.6092839365871
"5076","15.5.2",-104.858117066495,21.8884720019219
"5077","15.5.2",-104.908569207323,21.7548200729608
"5078","15.5.2",-105.735078736518,22.977159889618
"5079","15.5.2",-105.13630615897,21.4506871744579
"5080","15.5.2",-105.154671050434,22.3907243149242
"5081","15.5.2",-105.067782586294,21.8983900823003
"5082","15.5.2",-105.294332576299,20.8942002690577
"5083","15.5.2",-105.376012383195,22.9269131527193
"5084","15.5.2",-105.123680156519,21.0401870210958
"5085","15.5.2",-104.98131490569,21.2000002030032
"5086","15.5.2",-105.055727108657,22.0271331901692
"5087","15.5.2",-105.212048137348,21.611047515719
"5088","15.5.2",-105.320944420215,20.9662320098614
"5089","15.5.2",-105.215437663431,22.1986145039652
"5090","15.5.2",-104.930071161147,21.8742432800292
"5091","15.5.2",-105.132143787188,20.5449217092758
"5092","15.5.2",-105.163462572623,21.2552540969427
"5093","15.5.2",-105.376805600644,20.949162266667
"5094","15.5.2",-105.230024922488,22.2249797386879
"5095","15.5.2",-105.490296642847,20.436733966676
"5096","15.5.2",-104.886081775233,21.7366913388882
"5097","15.5.2",-105.009787853283,21.9711013113278
"5098","15.5.2",-105.248902600701,20.8897432208285
"5099","15.5.2",-105.209569800295,20.5551636553244
"5100","15.5.2",-105.509350028307,20.4864563721926
"5101","15.6.1",-92.7189732912244,15.2944727065078
"5102","15.6.1",-92.6361834795872,14.9971828973113
"5103","15.6.1",-94.2140345578948,16.2994515577203
"5104","15.6.1",-94.4638595245894,16.2333613996186
"5105","15.6.1",-94.3447469168142,16.3461199663224
"5106","15.6.1",-93.6211915340075,16.1682891785705
"5107","15.6.1",-92.1080865715137,15.0281351106599
"5108","15.6.1",-92.4830579542564,14.8000740296685
"5109","15.6.1",-93.2249893832421,15.5583188033251
"5110","15.6.1",-93.8033846810911,16.2623985597416
"5111","15.6.1",-92.5068679959244,15.0051391490598
"5112","15.6.1",-92.4242050040546,15.098808821931
"5113","15.6.1",-92.7079693183033,15.2151958106102
"5114","15.6.1",-94.2124716727243,16.3460895865629
"5115","15.6.1",-92.4663610498583,14.8284315217943
"5116","15.6.1",-94.3507415070052,16.3560078421109
"5117","15.6.1",-92.5013466398022,15.222705173651
"5118","15.6.1",-93.2782138041699,15.577595162551
"5119","15.6.1",-93.6855949943036,16.1735054337746
"5120","15.6.1",-93.760333655037,16.1803973022758
"5121","15.6.1",-92.6178938258601,15.0454452281372
"5122","15.6.1",-92.3604308408646,15.0243473626271
"5123","15.6.1",-93.3571719974927,15.8484786345232
"5124","15.6.1",-93.6943863643363,16.0162984265663
"5125","15.6.1",-92.6669188489188,14.9590047878853
"5126","15.6.1",-92.1866300758531,14.923860883154
"5127","15.6.1",-93.5566059236738,15.8645508902824
"5128","15.6.1",-93.7704898678105,16.0547129477861
"5129","15.6.1",-92.9225447386976,15.4953259068623
"5130","15.6.1",-93.2247182268113,15.7048577941531
"5131","15.6.1",-93.6276631828046,15.8564189940172
"5132","15.6.1",-92.5719995951246,15.2780943396445
"5133","15.6.1",-92.880199319077,15.5001493648275
"5134","15.6.1",-92.46054351291,14.8183962255714
"5135","15.6.1",-92.2251420787689,14.8872576856015
"5136","15.6.1",-92.3521143534358,15.2414099904694
"5137","15.6.1",-93.6493617289033,15.950623180155
"5138","15.6.1",-92.2215617800844,14.9897771591054
"5139","15.6.1",-92.281226065384,14.6149022309913
"5140","15.6.1",-92.0946211268549,15.0716024500909
"5141","15.6.1",-92.7370656910933,15.4153217694135
"5142","15.6.1",-93.8160879875172,16.2399324720687
"5143","15.6.1",-94.17431376662,16.122172955317
"5144","15.6.1",-92.2144898619974,14.9671597501801
"5145","15.6.1",-93.0954539487076,15.5156338697936
"5146","15.6.1",-93.1026694887255,15.7205746679221
"5147","15.6.1",-92.66947763317,14.9594658418865
"5148","15.6.1",-94.1245861649222,16.2537079076987
"5149","15.6.1",-94.1682119505452,16.3143766244523
"5150","15.6.1",-92.8151818322708,15.236608116717
"5151","15.6.1",-92.4576487675201,15.1844938633025
"5152","15.6.1",-94.1233248477617,16.2144177375506
"5153","15.6.1",-93.4594941534718,15.914040051537
"5154","15.6.1",-94.4396034481204,16.2607690279154
"5155","15.6.1",-92.4430514996958,14.7389215782779
"5156","15.6.1",-93.0428044745949,15.3743056548265
"5157","15.6.1",-92.3300195202275,15.1588969856185
"5158","15.6.1",-94.3127596734501,16.4827500765016
"5159","15.6.1",-94.4364596765856,16.1843504282752
"5160","15.6.1",-94.0019501319516,16.3621263799296
"5161","15.6.1",-92.2151156223197,14.9212924127047
"5162","15.6.1",-93.7063347444001,15.9333520033293
"5163","15.6.1",-92.4768140871393,15.1016814452061
"5164","15.6.1",-93.9498522763258,16.174895264958
"5165","15.6.1",-92.7556733445741,15.2909602339715
"5166","15.6.1",-93.7701904627195,16.2356598682951
"5167","15.6.1",-92.8328976511263,15.3596167962225
"5168","15.6.1",-92.6967490682754,15.0372374890288
"5169","15.6.1",-92.3579584966056,14.7580895347112
"5170","15.6.1",-92.9048780112221,15.2715892867815
"5171","15.6.1",-92.4263600245501,14.959059528614
"5172","15.6.1",-92.6882764517352,15.0458018009441
"5173","15.6.1",-94.2214961521856,16.4647492468684
"5174","15.6.1",-92.5646149406328,14.9651763642251
"5175","15.6.1",-94.5673725471275,16.2229320827118
"5176","15.6.1",-93.86660381122,16.074022663709
